107,3354.3,861.95
108,3212.81,870.68
109,3229.75,913.64
110,3267.34,907.15
111,3303.95,902.41
112,3295.64,888.26
113,3726.07,943.08
114,3429.42,974.57
115,3293.17,907.98
116,3421.76,1026.63
117,3383.26,867.88
118,3431.74,965.57
119,3417.02,1020.05
120,3478.08,986.71
121,4024.71,1112.25
122,3463.92,1045.78
123,3503.23,1010.26
124,3617.75,977.99
125,3538.59,1033.09
126,3600.03,1004.28
127,3696.85,1079.74
128,3647.67,1325.25
129,3864.74,1105.16
130,3812.16,1018.38
131,3873.39,1081.08
132,3893.27,1102.33
133,18745.9,1120.67
134,3760.59,997.35
135,3809.26,1195.97
136,3830.82,1111.75
137,3809.63,1177.2
138,3849.81,1338.81
139,3930.91,1115.77
140,4273.05,1299.57
141,3993.49,1208.72
142,4000.14,1172.18
143,4130.5,1370.4
144,3909.25,1286.79
145,4149.5,1244.95
146,4111.78,1505.25
147,4260.25,1326.64
148,4121.74,1099.03
149,4260.07,1464.77
150,4038.61,1332.19
151,4221.47,1187.94
152,4676.87,1227.77
153,4450.99,1352.24
154,4535.8,1203.06
155,4411.05,1308.17
156,5207.77,1389.68
157,5122.73,1379.73
158,4365.54,1538.12
159,4694.66,1868.87
160,4361.78,1490.82
161,5860.09,1440.1
162,4908.99,1509.56
163,4351.97,1722.08
164,4630,1635.06
165,4850.29,1456.38
166,5071.92,1812.67
167,4650.23,1871.94
168,4651.36,1423.86
169,4448.41,1535.63
170,5133.27,1573.57
171,4993.08,1552.35
172,4312.06,1452.73
173,4544.7,1277.37
174,4780.69,1396.63
175,4816.34,1484.76
176,5159.82,1873.58
177,5628.22,1543.66
178,5656.77,1466.01
179,5215.55,1528.54
180,4741.98,1847.33
181,5572.5,1857.59
182,5315.92,1729.51
183,5177.35,1790.57
184,4804.72,1687.38
185,5211.87,1620.62
186,5202.71,1829.62
187,5125.08,1733.45
188,5091.6,1506.03
189,5309.33,1705.1
190,5451.04,1764.04
191,5117.36,2241.09
192,5364.27,1806.99
193,5009.79,1818.35
194,6249.51,1917.44
195,5345.65,1842.75
196,5227.83,1757.94
197,6946.68,2146.14
198,5297.17,1720.81
199,5816.84,1782.49
200,5534.62,1930.15
201,5843.12,1811.1
202,5907.37,1658.6
203,5525.08,1956.79
204,5571.41,1937.68
205,5502.52,1975.03
206,5994.76,2077.3
207,5671.83,1798.86
208,5495.76,1853.81
209,5240.52,2296.24
210,5416.17,1986.29
211,5784.21,2403.29
212,6298.59,2069.93
213,5909.32,2001.23
214,5844.34,2103.22
215,6861.57,2271.53
216,6189.39,2193.58
217,6016.07,2101.41
218,5932.13,1999.17
219,6372.03,2249.27
220,6674.46,2402.67
221,5356.57,2394.1
222,5882.08,2446.34
223,5676.53,2021.38
224,6721.57,2102.71
225,6227.38,2087.36
226,6365.19,2041.72
227,5990.89,1975.5
228,5816.25,2344.22
229,6162.3,2732.43
230,5759.65,2011.62
231,7284.78,2116.76
232,6568.35,2549.57
233,6160.7,2491.07
234,6253.77,2597.44
235,6592.19,2666.53
236,6687.34,2392.07
237,7280.7,2437.98
238,6472.45,2370.01
239,6390.14,2595.07
240,6558.63,2349.21
241,6687.39,2438.36
242,6705.98,2293.08
243,5804.21,2735.16
244,5795.05,2454.74
245,6188.47,2525.46
246,5608.13,2796.24
247,6945.55,2809.01
248,6691.3,2493.13
249,5877.73,2607.7
250,6612.74,3002.73
251,6488.24,3167.22
252,6688.56,2240.44
253,5856.04,2160.08
254,6737.55,2777.05
255,5882.32,2349.77
256,6368.6,2745.3
257,6701.11,2754.6
258,6662.41,2433.9
259,6339.64,2667.39
260,6363.94,2696.77
261,6271.52,2687.92
262,6292.46,2593.79
263,6156.23,2733.29
264,7356.24,2409.02
265,7090.45,3241.9
266,6238.53,2910.22
267,6308.63,2627.32
268,7130.23,2857.41
269,6950.18,2405.91
270,6570.61,2856.27
271,6468.45,2933.93
272,7083.05,2717.98
273,73049.1,3606.27
274,44643,2767.56
275,16400.1,3193.64
276,20958.3,12446.4
277,45027.7,4718.23
278,37686.3,3154.89
279,27195,3025.4
280,45813.3,3564.64
281,33665.7,2630.66
282,27304.7,2970.95
283,51136,8284.67
284,23765,4953.82
285,42513.1,3139.47
286,17822.7,14788.2
287,38853.4,13563.3
288,36941.7,4950.05
289,60159.4,8396.18
290,17902.9,5955.24
291,7439.29,3385.51
292,53227.8,3422.46
293,7297.37,2600.58
294,7464.19,3004.37
295,7262.57,3391.38
296,16111.4,3392.28
297,16451.7,3088.92
298,7195.59,3565.73
299,7224.19,3178.67
300,73979.3,3129.41
301,8077.85,3732.07
302,7926.81,2850.41
303,27139.4,3637.18
304,7588.17,3096.96
305,38300.7,2964.16
306,7273.94,2948.45
307,8213.24,3568.79
308,13802.7,2714.07
309,18766.1,3291.93
310,15030.1,2895.12
311,12211.8,3604.02
312,8803.72,3144.93
313,8581.58,3221.27
314,8074.35,3629.01
315,8687.03,3304.75
316,8667.52,3220.24
317,9054.61,3779.44
318,9117.34,3560.35
319,9109.28,4201.22
320,9861.14,3046.41
321,9362.65,3553.74
322,8709.56,3428.37
323,8688.59,3519.49
324,9240.51,3284.13
325,9259.22,3244.54
326,9374.68,3532.71
327,8843.64,4072.82
328,9103.62,3215.42
329,9178.91,3580.6
330,8816.82,3705.74
331,9642.67,3467.02
332,10003,4148.79
333,9990.69,4242.49
334,9383.29,3577.42
335,9391.07,3976.54
336,9030.24,4137.46
337,9743.55,3921.89
338,9506.91,3735.59
339,9652.41,3788.84
340,9401.98,4321.38
341,9410.35,3873.73
342,9684.26,4039.54
343,10271.6,4122.22
344,9230.35,3870.66
345,9485.55,3650.96
346,10409.2,3595.55
347,9386.67,3502.89
348,9798.41,3652.66
349,9426.09,3451.25
350,9370.84,4160.48
351,9735.19,3957.06
352,9458.47,3926
353,19093.6,3859.49
354,26369.7,3821.14
355,10224.9,3921.01
356,9668.55,3933.64
357,10030.6,4061.95
358,10004.9,3914.76
359,9500.75,4343.9
360,10257.8,3790.42
361,9707.49,3947.84
362,10279.1,4666.22
363,10324.5,4785.62
364,11295.5,4200.79
365,10288.2,4731.11
366,9884.11,4415.34
367,10005.7,4699.49
368,9934.96,3970.03
369,10473.7,4125.9
370,10283.2,3780.21
371,10026,3899.03
372,9758.3,4350.86
373,10237.1,4182.03
374,11469,4321.22
375,10166.8,4510.02
376,10109.1,4055.31
377,10614.2,3816.81
378,10463.3,4209.86
379,10227.8,4211.93
380,10212.5,4142.92
381,10514.3,4049.49
382,10382.6,4491.66
383,10202.7,4534.85
384,11693.7,4383.9
385,10347.6,4018.38
386,10632.4,4557.56
387,10346.2,4528.72
388,10490.5,4993.34
389,10396.1,4876.61
390,10597.1,4431.52
391,10711.5,4255.38
392,10675.6,4077.52
393,11172.2,4544.76
394,11449.7,4271.35
395,10497.6,4997.81
396,11091,4827.25
397,10616.9,4299.27
398,10753,4996.21
399,10896.8,4553.46
