217,2126.55,416.5
218,2141.89,398.98
219,2159.89,509.56
220,2126.98,375.97
221,2898.99,384.2
222,2113.5,405.81
223,2265.3,526.03
224,1965.53,355.99
225,2189.08,415.33
226,2112.84,367.43
227,1905.92,452.23
228,1984.08,368.26
229,1910.53,413.85
230,1955.56,401.51
231,1998.98,378.25
232,1852.66,401.56
233,2042.23,388.02
234,2109.62,382.71
235,2002.18,372.48
236,2143.11,396.08
237,2047.03,382.38
238,2229.5,414.99
239,2134.79,393.63
240,1999.45,416.03
241,2184.24,518.64
242,1961.43,425.16
243,2041.6,516.28
244,1946.11,414.66
245,2033.82,417.73
246,1953.88,413.53
247,1976.22,413.43
248,1904.87,416.68
249,2181.13,441.05
250,1990.87,413.67
251,2054.67,412.43
252,1996.75,411.96
253,1980.27,398.55
254,2064.27,414.52
255,1446.78,401.7
256,1259.11,412.47
257,1243.23,415.45
258,1305.49,395.75
259,1342.99,376.46
260,1209.44,398.69
261,1320.78,367.29
262,1147.22,374.04
263,1264.03,402.86
264,1205.71,395.9
265,1302.27,674.54
266,1437.23,402.06
267,1502.45,370.89
268,1174.08,383.98
269,1111.42,385.1
270,1150.08,384.81
271,1278.53,391.7
272,1243.2,512.61
273,1372.73,395.38
274,1216.65,429.93
275,1513.52,406.78
276,1417.14,512.53
277,1199.87,391.91
278,1289.26,372.61
279,1325.94,414.25
280,1992,409.28
281,2328.75,421.24
282,1311.27,396.48
283,1440.19,388.73
284,1477.9,424.78
285,1225.21,423.59
286,1239.56,405.91
287,1407.8,412.01
288,1284.19,387.39
289,1222.31,383.9
290,1148.1,378.56
291,1114.6,381.39
292,1196.36,379.48
293,1166.01,375.71
294,1560.32,433.96
295,1292.52,415.96
296,1255.17,532.02
297,1174.43,364.51
298,1141.5,387.3
299,1161.04,505.81
300,1212.71,408.48
301,1415.72,503.3
302,1173.57,400.76
303,1385.85,413.58
304,1506.03,408.38
305,1305.99,402.94
306,1257.2,544.95
307,1195.19,401.51
308,1292.79,397.34
309,1376.77,411.86
310,1263.85,415.02
311,1307.71,411.66
312,1346.17,417.43
313,1277.65,530.57
314,1231.08,457.96
315,1388.83,424.28
316,1403.38,513.5
317,1265.89,429.83
318,1260.31,418.34
319,1269.84,416.75
320,1260.44,424.98
321,1270.91,420.28
322,1269.21,415.99
323,1275.46,565.28
324,1344.47,425.08
325,1237.73,422.35
326,1263.9,417.88
327,1267.22,434.3
328,1318.07,419.32
329,1288.44,420.43
330,1256.1,423.64
331,1294.19,441.31
332,1271.44,407
333,1304.6,430.52
334,1237.68,408.15
335,1316.32,433.53
336,1241.74,413.98
337,1251.42,426.61
338,1214.52,420.9
339,1253.15,404.15
340,1285.85,435.9
341,1288.49,424.33
342,1333.15,432.72
343,1275.3,443.63
344,1305.55,438.82
345,1289.92,419.06
346,1285.51,455.18
347,1243.83,426.9
348,1333.9,473.73
349,1304.16,432.08
350,1232.76,407.68
351,1266.04,433.51
352,1260.31,437.96
353,1276.12,439.26
354,1267.67,442.88
355,2232.19,436.7
356,17092.2,455.07
357,1362.22,443.92
358,1301.39,447.65
359,1245.06,481.27
360,1352.53,461.73
361,1281.61,461.18
362,1262.41,440.64
363,1303.9,429.53
364,1253.29,425.34
365,1267.37,438.13
366,1297.53,439.9
367,1332.97,420.68
368,1353.89,419.78
369,1379.08,434.95
370,1301.37,428.74
371,1290.35,439.45
372,1329.51,424.08
373,1383.24,463.79
374,1529.29,411.66
375,1363.17,446.89
376,1234.57,425.38
377,1553.5,440.92
378,1304.28,419.57
379,1286.39,434.53
380,1270.21,423.47
381,1367.7,445.35
382,1275.02,433
383,1273.75,441.2
384,1240.79,435.13
385,1275.75,447.58
386,1339.1,444.4
387,1284.68,424.61
388,1274.96,449.1
389,1282.95,455.73
390,1302.64,434.58
391,1274.2,437.19
392,1254.9,446.29
393,1505.86,480.5
394,1330.04,439.81
395,1243.02,446.24
396,1296.71,429.76
397,1265.41,430.6
398,1236.8,482.77
399,1293.66,450.49
